URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Brand,Colour,Ear Placement,Form Factor,Impedance
https://www.amazon.in/Boult-Launched-Wireless-Bluetooth-Earbuds/dp/B0D22QWQHR/ref=sr_1_82?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-82&xpid=DvhqFOmo_oiqT,"GOBOULT Z20 Pro Truly Wireless Bluetooth Ear Buds with 60H Playtime, 4 Mics Clear Calling, 45ms Low Latency, Rich Bass Driver, Touch Control, Earbuds Bluetooth Wireless(Powder Blue)",GOBOULT,5999,900,85,4.0,6352,GOBOULT,Z20 Pro Powder Blue,In Ear,In Ear,32 Ohm
https://www.amazon.in/Launched-Bluetooth-Playtime-Charging-Wireless/dp/B0F5XYMSNX/ref=sr_1_70?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-70&xpid=DvhqFOmo_oiqT,"GOBOULT Astra Neo Bluetooth in Ear Earbuds with 70H Playtime, 40mm Bass Driver, Zen ENC Mic, Type-C Fast Charging, 4 EQ Modes, Bluetooth 5.4, Low Latency Gaming, Made in India, Wireless Earbud (Black)",GOBOULT,3499,1015,71,4.0,481,GOBOULT,Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/HAMMER-Display-Wireless-Charging-Transparency/dp/B0DBQ599JT/ref=sr_1_69?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-69&xpid=DvhqFOmo_oiqT,"HAMMER Screen TWS, 13mm Drivers, ANC (32dB), Up to 50H Playtime (20H with ANC), Smart Touch Display, True Wireless Earbuds, Type-C Fast Charging, BT v5.4, 4 Mics ENC,Transparency & EQ Mode (Black)",HAMMER,8999,1530,83,3.7,1222,HAMMER,Black,In Ear,True Wireless,N/A
https://www.amazon.in/GOBOULT-Launched-Wireless-Playtime-Charging/dp/B0FDWVDDK8/ref=sr_1_77?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-77&xpid=DvhqFOmo_oiqT,"GOBOULT W60 True Wireless in Ear Earbuds 60H Playtime, ZEN Quad Mic ENC, 50ms Xtreme Low Latency, Made in India, Type-C Fast Charging, 13mm Driver, IPX5 Combat Gaming mode,TWS Ear Buds Wireless(Green)",GOBOULT,1999,799,60,4.4,249,GOBOULT,Green,In Ear,In Ear,32 Ohm
https://www.amazon.in/pTron-Bassbuds-Low-Latency-Bluetooth-Headphones/dp/B0F7M1SRJ8/ref=sr_1_79?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-79&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Rogue W/ 40Ms Low-Latency Gaming,Clear Calls,50Hrs Playtime,Pristine Sound,V5.3 Bluetooth in Ear Headphones,Snug-Fit,RGB Lights,Touch Control,Voice Assist,IPX5 Water Resistant(Black)",pTron,2299,690,70,4.1,1507,pTron,Jade Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/boAt-Multipoint-Connectivity-Bluetooth-Earphones/dp/B0FDFRR3P2/ref=sr_1_84?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-84&xpid=DvhqFOmo_oiqT,"boAt (2025 Launch Airdopes Prime 412, 4Mics AI-ENx Tech, 50 Hrs Battery, Multipoint Connectivity,Fast Charge, App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Lunar White)",boAt,4490,1212,73,4.3,138,boAt,Lunar White,In Ear,In Ear,N/A
https://www.amazon.in/pTron-Launched-Bassbuds-AudioScape-Resistant/dp/B0DMTKW6PD/ref=sr_1_78?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-78&xpid=DvhqFOmo_oiqT,"pTron Newly Launched Bassbuds Prism TWS Earbuds with 3D AudioScape, 45Hrs Playtime, TruTalk AI-ENC Calls, 50ms Low Latency Sync, BT5.3, Type-C Fast Charging, Voice Asst. & IPX5 Water Resistant (Black)",pTron,3199,704,78,4.1,1507,pTron,Selver/ Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/pTron-Bassbuds-Bluetooth-Headphones-Assistant/dp/B0D78XSMSM/ref=sr_1_83?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-83&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Astra in-Ear TWS Earbuds with Stereo Sound, 34Hrs Playtime, Stereo Calls, Bluetooth V5.3 Headphones with Quick Pairing, Touch Control, Voice Assistant, Type C Charging & IPX4 (Black)",pTron,2899,609,79,4.2,626,pTron,Black,In Ear,In Ear,32 Ohm
https://www.amazon.in/boAt-Airdopes-Plus-311-Bluetooth/dp/B0DZXT72RY/ref=sr_1_74?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-74&xpid=DvhqFOmo_oiqT,"boAt 2025 Launch Airdopes Plus 311,Glass Design,ENx Tech,50 H Battery, Fast Charge, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Ash Grey)",boAt,3990,799,80,3.9,3941,boAt,Ash Grey,In Ear,In Ear,N/A
https://www.amazon.in/realme-Wireless-Earbuds-Playback-ChargeIP55/dp/B0FBRBVY8Z/ref=sr_1_73?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-73&xpid=DvhqFOmo_oiqT,"realme Buds T200x True Wireless Earbuds with 12.4mm Dynamic Bass Drivers, 25 dB ANC, Quad Mic, 45ms Latency, Upto 48 Hrs Playback, Fast ChargeIP55 Rated, BT 5.4 (Frost Blue)",realme,2499,1200,52,4.0,27190,realme,FROST BLUE,In Ear,True Wireless,N/A
https://www.amazon.in/boAt-Airdopes-Bluetooth-Wireless-Earphones/dp/B0F5BDRQN3/ref=sr_1_81?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-81&xpid=DvhqFOmo_oiqT,"boAt Airdopes 141 Elite ANC (2025), ANC(~35dB), 4Mics ENx Tech, 42H Battery, Fast Charge,Stream Ad Free Music via App Support, IPX5, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Black)",boAt,5990,1198,80,3.8,84072,boAt,Black,In Ear,In Ear,N/A
https://www.amazon.in/boAt-Airdopes-Loop-Conduction-Earphones/dp/B0DJ8KYK73/ref=sr_1_71?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-71&xpid=DvhqFOmo_oiqT,"boAt Airdopes Loop Bluetooth in Ear Earbuds W/Clip-On Fit, Air Conduction Tech, 50HRS Battery, 4Mics Enx, Dual EQ Modes, 12Mm Drivers, 40Ms Latency,ASAP Charge,OWS Ear Buds Earphones(Lavender Mist)",boAt,7990,1518,81,2.9,1264,boAt,Lavender Mist,Open Ear,In Ear,N/A
https://www.amazon.in/Redmi-Bluetooth-Cancellation-Playback-Acoustic/dp/B0D7ZPN4HW/ref=sr_1_68?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-68&xpid=DvhqFOmo_oiqT,"Redmi Buds 5C Bluetooth TWS in Ear Earbuds, Up to 40Db Hybrid Noise Cancellation, Quad Mic, Custom Eq, 10Mins Charge for 2Hours Life, Up to 36Hrs Playback, Gaming TWS| Acoustic Black",Redmi,4999,1600,68,4.0,3531,Redmi,Acoustic Black,In Ear,True Wireless,32 Ohm
https://www.amazon.in/realme-Wireless-Earbuds-Spatial-Charging/dp/B0DBGNDTY2/ref=sr_1_67?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.lzU8vK2Ktglit_kxPsRkMuXJHghjiXttQDCsie0OVgDqq3ALyy9ksKQ_IvfwU00SVvNaz0mjtmXpq0XRQ4R-E2EuNGp9FgqvFrghluj2uko01Cw1NKziIcJdYp37DWnWZbq_BDwJW6loXAQ6DIWGyw344-tchUsXYoOlSPl1-p8QsXcUFgk1c8D7lA6jQH_1qLMTagdzwqO_IUPdMVc_dUu4WnaaF4JmooO9wyO1reg.0AB67xwkNrNvDyyQyqcrbGCQGabq7l16VGQAWpDRMPM&dib_tag=se&keywords=earbuds+under+2000&qid=1758559903&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-67&xpid=DvhqFOmo_oiqT,"realme Buds T310 Truly Wireless in Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Agile White)",realme,3999,1680,58,4.2,14156,realme,Agile White,In Ear,True Wireless,32 Ohm
https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQMY24QV/ref=sr_1_85?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-85&xpid=DvhqFOmo_oiqT,"GOBOULT Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Ear Buds TWS (Brown)",GOBOULT,4999,799,84,3.8,38929,GOBOULT,Z40 Brown,In Ear,In Ear,16 Ohm
https://www.amazon.in/Boult-Playtime-Bluetooth-Wireless-Midnight/dp/B0CHVXMW2J/ref=sr_1_97?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-97&xpid=DvhqFOmo_oiqT,"GOBOULT Z40 Pro with 100H Playtime, Zen Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 13mm Bass Drivers, Bluetooth 5.3, Made in India TWS Truly Wireless in Ear Earbuds (Midnight)",GOBOULT,5499,990,82,3.8,38929,GOBOULT,Z40 Pro Midnight,In Ear,In Ear,32 Ohm
https://www.amazon.in/truke-Wireless-Earbuds-Titanium-MidnightBlack/dp/B0FKBVH5WK/ref=sr_1_84?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-84&xpid=DvhqFOmo_oiqT,"truke New Launch Aura Pro True Wireless in Ear Earbuds w/ 60H Battery & Fast Charge Ear Buds, 13mm Titanium Drivers, Dual Pairing, 4-Mic ENC TWS, 40ms Low Latency Gaming, Made in India -MidnightBlack",truke,2799,896,68,4.5,113,truke,Midnight Black,In Ear,True Wireless,N/A
https://www.amazon.in/Mivi-SuperPods-Immersio-launched-Soundstage/dp/B0DCFTKL92/ref=sr_1_94?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-94&xpid=DvhqFOmo_oiqT,"Mivi SuperPods Immersio[Flagship Launch] | Dolby Audio, 3D Soundstage, 60H Battery, AI-ENC Mic, BT 5.4 | Ear Buds Wireless with Deep Bass, Fast Charging, in-Ear Bluetooth Earbuds",Mivi,6499,1820,72,3.8,2504,Mivi,Nexua Black,On Ear,In Ear,N/A
https://www.amazon.in/boAt-Airdopes-Streaming-Bluetooth-Earphones/dp/B0FC2Z19RX/ref=sr_1_83?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-83&xpid=DvhqFOmo_oiqT,"boAt 2025 Launch Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Ivory Mist)",boAt,3990,998,75,4.0,747,boAt,Ivory Mist,N/A,In Ear,N/A
https://www.amazon.in/Boult-Playtime-Bluetooth-Wireless-Lavender/dp/B0CHVWYZV8/ref=sr_1_95?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-95&xpid=DvhqFOmo_oiqT,"GOBOULT Z40 Pro with 100H Playtime, Zen Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 13mm Bass Drivers, Bluetooth 5.3, Made in India TWS Truly Wireless in Ear Earbuds (Lavender)",GOBOULT,5499,990,82,3.8,38929,GOBOULT,Z40 Pro Lavender,In Ear,In Ear,32 Ohm
https://www.amazon.in/Mivi-DuoPods-Drivers-Playtime-Charging/dp/B0FDGS4SQR/ref=sr_1_89?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-89&xpid=DvhqFOmo_oiqT,"Mivi DuoPods Maxx TWS [New Launch], 13mm Bass Drivers, 50 Hrs Playtime, HD Call Clarity with AI-ENC, Gaming Mode, BT v5.3, Swift Type-C Charging, Made in India Earbuds",Mivi,2999,599,80,4.2,292,Mivi,Cobalt Black,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Buds-VS404/dp/B0C1G536B7/ref=sr_1_90?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-90&xpid=DvhqFOmo_oiqT,"Noise Buds VS404 in Ear Truly Wireless Earbuds with 50H of Playtime,3 EQ Modes, Quad Mic with ENC, Instacharge(10 Min=200 Min),10mm Driver, BT v5.3 (Snow White)",Noise,3499,910,74,4.3,106,Noise,Snow White,In Ear,True Wireless,N/A
https://www.amazon.in/truke-Wireless-Earbuds-Spatial-India-OnyxBlack/dp/B0FKBWNLXH/ref=sr_1_100?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-100&xpid=DvhqFOmo_oiqT,"truke New Launch Mega 8 True Wireless in-Ear Earbuds with 24-Bit Spatial Audio, 70H Battery & Fast Charge Buds, Dual Pairing, 40ms Low Latency, 4-Mic ENC, Leather Finish Case, Made in India-OnyxBlack",truke,3999,1080,73,5.0,80,truke,Onyx Black,In Ear,True Wireless,N/A
