URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Care instructions,Closure type,Country of Origin,Length,Material type,Occasion type,Style
https://www.amazon.in/U-S-POLO-ASSN-Solid-Lounge/dp/B0D9845MFH/ref=sr_1_80?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-80&xpid=LB92lQMdehX_y,U.S. POLO ASSN. Men's Comfort Fit Mid Rise Pants,U.S. POLO ASSN.,1099,945,14,3.8,171,Machine Wash,Drawstring,India,Ankel Length,Cotton,Casual,Lounge Pants
https://www.amazon.in/TOPLOT-Functional-Straight-Fit-Men-Zip-Cargo-5216-Dark-Grey-32/dp/B0DQYDWZCC/ref=sr_1_79?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-79&xpid=LB92lQMdehX_y,TOPLOT Men's Functional Straight-Fit Cargo Pants (V-5216),TOPLOT,1999,599,70,3.6,692,Machine Wash,Button,India,Standard Length,Cotton,"Graduation, Bachelor Party, Honeymoon, Birthday, Thanksgiving",Single
https://www.amazon.in/SWADESI-STUFF-Corduroy-Mid-Rise-Waistband/dp/B0F83GNYGX/ref=sr_1_104?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-104&xpid=LB92lQMdehX_y,"SWADESI STUFF Men's Corduroy Track Pants | Self Design, Mid-Rise Fit, Flexi Waistband - Retro-Inspired Straight Fit Lounge & Casual Wear",SWADESI STUFF,1299,369,72,3.6,106,Machine Wash,Drawstring,India,Standard Length,Corduroy Track Pants,N/A,Corduroy Track Pants
https://www.amazon.in/LITZO-Cotton-Cargo-Womens-L-112-M/dp/B0FKZXHNCZ/ref=sr_1_103?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-103&xpid=LB92lQMdehX_y,LITZO Cotton Cargo Pants for Women || Womens Cargo Pant (L-110-113),LITZO,3999,599,85,4.8,53,Machine Wash,Drawstring,India,N/A,Cotton,N/A,Cargo
https://www.amazon.in/McHenry-Regular-PolyViscose-Trousers-Beige4005-40_Beige_Size/dp/B01LCXGOLW/ref=sr_1_102?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-102&xpid=LB92lQMdehX_y,McHenry Men's Solid Formal Regular Fit Wrinkle Free PolyViscose Trousers,Mc Henry,2499,759,70,3.7,9521,Machine Wash,Button and zip,India,Full length,Polyester Blend,Business,Formal Trousers
https://www.amazon.in/Urbano-Fashion-Trousers-Stretch-chino-black-40/dp/B08B3YVGSS/ref=sr_1_101?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-101&xpid=LB92lQMdehX_y,Urbano Fashion Men's Slim Fit Mid Rise Cotton Casual Chinos Trousers Stretch,Urbano Fashion,1699,509,70,3.6,8937,Machine Wash,Button,India,Standard Length,Cotton,Casual,Chino
https://www.amazon.in/minicult-Regular-Cotton-Pajama-Dinosaur/dp/B0F42L3PN1/ref=sr_1_100?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-100&xpid=LB92lQMdehX_y,minicult Cotton Pajama Pants with All Over Print for Boys and Girls (Multicolor Designs)(Pack of 5),minicult,2999,719,76,4.0,32273,Machine Wash,Pull On,India,Full Length,N/A,N/A,Pajamas
https://www.amazon.in/RynoGear-Regular-Ultra-Lightweight-Dryfit/dp/B0DNN1BGQK/ref=sr_1_99?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-99&xpid=LB92lQMdehX_y,"RynoGear Regular Fit Ultra Lightweight Dryfit Track Pant for Men for Sports, Cricket, Gym, Running and Yoga",RynoGear,1999,449,78,4.0,442,Machine Wash,Drawstring,India,Ankle [NA],Polyester Blend,N/A,Jogger
https://www.amazon.in/Waisted-Drawstring-Athletic-Joggers-Pockets/dp/B0F3JK3FTP/ref=sr_1_98?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-98&xpid=LB92lQMdehX_y,Q - RIOUS Women's Wide Leg High Waisted Baggy Lounge Sweat Pants Drawstring Athletic Flared Joggers with Pockets,Q - RIOUS,1499,329,78,3.9,139,Machine Wash,Drawstring,India,Standard Length,Cotton Blend,N/A,Jogger
https://www.amazon.in/Jack-Jini-Lightweight-Polyester-Stretchable/dp/B0CMQZ7NTL/ref=sr_1_78?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-78&xpid=LB92lQMdehX_y,"Jack and Jini Formal Pant for Men. Regular Fit, Lightweight, Flat Front, Premium Cotton Polyester Blend Fabric. Office, Party and Casual Wear. Non Stretchable.",Jack and Jini,1499,499,67,3.6,323,Machine Wash,Button,India,Regular,Polyester Blend,"New Year, Wedding, Communion, Anniversary, Birthday",Classic
https://www.amazon.in/Peter-England-Utility-Pants-PETFWNSBA13429_Black/dp/B0CYPRQSMZ/ref=sr_1_77?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-77&xpid=LB92lQMdehX_y,Peter England Men Mid Rise Slim Fit Premium Flat Front Trouser,Peter England,1999,1115,44,3.9,121,Machine Wash,Button,India,Full length,Polyester Blend,Formal,Chino
https://www.amazon.in/LITZO-Cotton-Cargo-Womens-L-52-L/dp/B0F2M6PV1G/ref=sr_1_76?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-76&xpid=LB92lQMdehX_y,LITZO Cotton Cargo Pants for Women || Womens Cargo Pant (L-51-55),LITZO,3999,549,86,4.0,302,Machine Wash,Drawstring,India,Standard Length,Cotton,N/A,Cargo
https://www.amazon.in/GRECIILOOKS-Textured-Trousers-High-Waisted-Regular/dp/B0DSVZX76B/ref=sr_1_75?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-75&xpid=LB92lQMdehX_y,GRECIILOOKS Regular Women Trouser Pants,GRECIILOOKS,1999,449,78,3.8,1023,Machine Wash,Drawstring,India,Standard Length,Polycotton,"Bachelor Party, Anniversary, Honeymoon, Birthday, Valentine's Day",Single Pack
https://www.amazon.in/Pepe-Jeans-Athleisure-Stretch-Encased/dp/B0C3DC11LZ/ref=sr_1_74?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-74&xpid=LB92lQMdehX_y,Pepe Jeans Men's Regular Fit Mid Rise Track Pant,Pepe Jeans,1399,489,65,3.8,2730,Machine Wash,Pull On,India,Regular,Cotton,Date night,Classic
https://www.amazon.in/U-S-POLO-ASSN-Heathered-Cotton/dp/B0CHRTYYJJ/ref=sr_1_73?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-73&xpid=LB92lQMdehX_y,U.S. POLO ASSN. Men's Regular Fit Mid Rise Track Pant,U.S. POLO ASSN.,1599,1007,37,4.0,135,Machine Wash,Drawstring,India,ANKLE LENGTH,Cotton,Play,Modern
https://www.amazon.in/Keffto-Stretchable-Breathable-Trousers-Comfortable/dp/B0FJXD7BK1/ref=sr_1_68?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-68&xpid=LB92lQMdehX_y,"Keffto Slim Fit Lycra Blend Pants for Men | Stretchable, Breathable Formal Trousers with Dual Side Pockets & Button Closure | Comfortable for Office, Travel & Casual Wear",Keffto,1499,299,80,3.5,8,Machine Wash,Button,India,Standard Length,Laycra Blend,"Wedding, Graduation, Anniversary",Modern
https://www.amazon.in/Pant-Project-Polyester-Formal-Pant_01-Olive-40_Black_38/dp/B0B46MYJCV/ref=sr_1_67?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-67&xpid=LB92lQMdehX_y,The Pant Project Luxury PV Lycra Stretchable Formal Pants for Men | Stylish Slim Fit Men's Wear Trousers for Office or Party | Mens Fashion Dress Trouser Pant,The Pant Project,2990,1590,47,3.8,2150,Machine Wash,Zipper,India,Ankle Length,Polyester Blend,Party,Pants
https://www.amazon.in/RynoGear-Regular-Super-Stretchable-Track/dp/B0CQ51J3FX/ref=sr_1_66?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-66&xpid=LB92lQMdehX_y,RynoGear Regular Fit Super Stretchable Track Pant for Men,RynoGear,999,449,55,4.0,2827,Machine Wash,Drawstring,India,Long Length,Spandex,Outdoor Activity,Jogger
https://www.amazon.in/Symbol-Premium-Tri-Blend-Trouser-SP-S24-M-CT-101_Dark/dp/B0CSNJQ6CM/ref=sr_1_65?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-65&xpid=LB92lQMdehX_y,Symbol Premium Men's Slim Fit Stretch Knit Pants - Smart Casual | Flexi Waist,Symbol Premium,3999,1549,61,4.0,365,Machine Wash,Button & zipper,India,Ankle length,Polyester Blend,Formal and Smart Casual,Pants
https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-26-29/dp/B0D91X8NGX/ref=sr_1_64?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-64&xpid=LB92lQMdehX_y,Lymio Men Cotton High Rise Cargo Pants (Cargo-26-29),Lymio,4599,499,89,3.9,1592,Machine Wash,Drawstring,India,Full Length,Cotton,Casual,Cargo
https://www.amazon.in/Pampers-Complete-Comfort-Anti-rash-blanket/dp/B07DP24NSR/ref=sr_1_63?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-63&xpid=LB92lQMdehX_y,"Pampers Complete Skin Comfort Pants, Anti-rash blanket, Lotion with Vitamin E & Aloe Vera, Medium (M), 76 Count, 7-12kg",Pampers,1199,757,37,4.3,212757,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-113-L/dp/B0DPQY5RW3/ref=sr_1_62?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-62&xpid=LB92lQMdehX_y,Lymio Men's Regular Fit Low Rise Cargo || Cargo Pants Cotton || Cargos (Cargo-113-116),Lymio,4999,549,89,3.8,911,Machine Wash,Drawstring,India,Long [NA],Cotton,N/A,Cargo
https://www.amazon.in/U-S-POLO-ASSN-Cotton-Stretch/dp/B0CW9RV27K/ref=sr_1_61?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.yH2AlnNv5CT544pvYBgrLvXEZJE3dRXUAnvaaoStJGignisMHBLjjXMU9rJ2xIltv1xk_6H3fT8IPsPd2xMymwJn2ekyGkSZMeDgbqCUrsrV9KQ_TnXBvlr-KwCGXu8UDhQkf9gMleUCbfpm5dQxaAJj1zHKMvp_ZfzIMCvK9yrA9DfJGKYKAQdbJ48uQ4T6O-9Qu_UHzZUCqveSgc6e9uQfR2BRvoN5UTm-jevLWE2JAPVK2dZux89wfqdbMVn4I_sv1-u840GN0kynZu4zw2Azp0VBoeFm0zQorrwIqi8.7Orw0Kygx7vx4ZleWEEGXLcmFzqgWkm6peTTl1JfCdo&dib_tag=se&keywords=pants&qid=1758558997&sprefix=pants%2Caps%2C236&sr=8-61&xpid=LB92lQMdehX_y,U.S. POLO ASSN. Men's Regular Fit Mid Rise Track Pant,U.S. POLO ASSN.,999,809,19,3.9,232,Machine Wash,Drawstring,India,Regular,Cotton,Play,Classic
